,x,y
66121,213,-158
66122,-20,-117
66123,213,-157
66124,-20,-118
66125,214,-157
66126,-20,-117
66127,214,-158
66128,-19,-117
66129,213,-158
66130,-20,-117
66131,212,-158
66132,-20,-116
66133,213,-158
66134,-19,-116
66135,214,-158
66136,-20,-116
66137,215,-158
66138,-20,-115
66139,215,-159
66140,-19,-115
66141,215,-158
66142,-20,-115
66143,214,-158
66144,-21,-115
66145,215,-158
66146,-21,-116
66147,214,-158
66148,-22,-116
66149,214,-157
66150,-22,-117
66151,213,-157
66152,-23,-117
66153,214,-157
66154,-23,-118
66155,214,-158
66156,-23,-119
66157,214,-159
66158,-23,-120
66159,213,-159
66160,-22,-120
66161,213,-158
66162,-21,-120
66163,212,-158
66164,-21,-121
66165,212,-159
66166,-22,-121
66167,212,-160
66168,-23,-121
66169,211,-160
66170,-22,-121
66171,211,-161
66172,-22,-120
66173,211,-162
66174,-21,-120
66175,210,-162
66176,-22,-120
66177,209,-162
66178,-22,-121
66179,209,-161
66180,-21,-121
66181,209,-162
66182,-21,-120
66183,208,-162
66184,-21,-119
66185,207,-162
66186,-20,-119
66187,207,-163
66188,-20,-118
66189,206,-163
66190,-20,-119
66191,206,-164
66192,-21,-119
66193,207,-164
66194,-21,-118
66195,207,-165
66196,-21,-119
66197,208,-165
66198,-21,-118
66199,207,-165
66200,-22,-118
66201,207,-164
66202,-22,-119
66203,208,-164
66204,-22,-118
66205,209,-164
66206,-22,-119
66207,210,-164
66208,-21,-119
66209,209,-164
66210,-20,-119
66211,210,-164
66212,-20,-120
66213,209,-164
66214,-20,-121
66215,209,-165
66216,-20,-122
66217,210,-165
66218,-20,-123
66219,209,-165
66220,-20,-122
66221,209,-166
66222,-20,-121
66223,209,-165
66224,-20,-120
66225,208,-165
66226,-21,-120
66227,208,-164
66228,-21,-121
66229,209,-164
66230,-22,-121
66231,209,-163
66232,-22,-120
66233,210,-163
66234,-23,-120
66235,209,-163
66236,-23,-121
66237,210,-163
66238,-23,-120
66239,209,-163
66240,-23,-119
66241,209,-164
66242,-23,-118
66243,209,-163
66244,-23,-119
66245,209,-162
66246,-23,-118
66247,209,-163
66248,-22,-118
66249,209,-164
66250,-21,-118
66251,209,-165
66252,-21,-119
66253,208,-165
66254,-22,-119
66255,208,-166
66256,-22,-120
66257,208,-167
66258,-23,-120
66259,208,-168
66260,-23,-119
66261,209,-168
66262,-23,-120
66263,210,-168
66264,-23,-119
66265,209,-168
66266,-23,-120
66267,209,-169
66268,-24,-120
66269,210,-169
66270,-24,-119
66271,211,-169
66272,-24,-120
66273,210,-169
66274,-23,-120
66275,209,-169
66276,-24,-120
66277,209,-168
66278,-24,-121
66279,208,-168
66280,-24,-120
66281,208,-167
66282,-25,-120
66283,207,-167
66284,-25,-121
66285,207,-168
66286,-25,-122
66287,207,-167
66288,-24,-122
66289,207,-168
66290,-25,-122
66291,206,-168
66292,-25,-123
66293,206,-167
66294,-24,-123
66295,206,-168
66296,-23,-123
66297,205,-168
66298,-23,-124
66299,206,-168
66300,-23,-125
66301,207,-168
66302,-23,-126
66303,206,-168
66304,-23,-127
66305,206,-167
66306,-24,-127
66307,205,-167
66308,-24,-126
66309,204,-167
66310,-24,-127
66311,203,-167
66312,-23,-127
66313,203,-166
66314,-24,-127
66315,203,-167
66316,-24,-126
66317,203,-168
66318,-25,-126
66319,204,-168
66320,-24,-126
66321,204,-169
66322,-24,-127
66323,203,-169
66324,-23,-127
66325,202,-169
66326,-24,-127
66327,202,-170
66328,-23,-127
66329,201,-170
66330,-24,-127
66331,201,-171
66332,-24,-128
66333,201,-170
66334,-24,-127
66335,201,-171
66336,-24,-128
66337,200,-171
66338,-24,-127
66339,199,-171
66340,-23,-127
66341,199,-172
66342,-23,-128
66343,199,-171
66344,-23,-127
66345,200,-171
66346,-24,-127
66347,200,-170
66348,-25,-127
66349,199,-170
66350,-26,-127
66351,198,-170
66352,-27,-127
66353,198,-171
66354,-27,-126
66355,198,-170
66356,-27,-125
66357,198,-171
66358,-27,-124
66359,199,-171
66360,-27,-123
66361,200,-171
66362,-28,-123
66363,200,-172
66364,-27,-123
66365,199,-172
66366,-28,-123
66367,200,-172
66368,-29,-123
66369,200,-173
66370,-28,-123
66371,199,-173
66372,-27,-123
66373,200,-173
66374,-26,-123
66375,200,-174
66376,-26,-124
66377,201,-174
66378,-27,-124
66379,202,-174
66380,-27,-123
66381,202,-173
66382,-28,-123
66383,201,-173
66384,-28,-122
66385,202,-173
66386,-28,-121
66387,201,-173
66388,-28,-122
66389,202,-173
66390,-28,-121
66391,202,-174
66392,-28,-122
66393,202,-173
66394,-28,-121
66395,202,-172
66396,-28,-120
66397,203,-172
66398,-29,-120
66399,203,-173
66400,-30,-120
66401,204,-173
66402,-30,-121
66403,205,-173
66404,-31,-121
66405,205,-174
66406,-32,-121
66407,204,-174
66408,-32,-120
66409,205,-174
66410,-31,-120
66411,205,-175
66412,-30,-120
66413,206,-175
66414,-31,-120
66415,206,-174
66416,-32,-120
66417,206,-173
66418,-31,-120
66419,206,-172
66420,-32,-120
66421,207,-172
66422,-33,-120
66423,206,-172
66424,-34,-120
66425,206,-173
66426,-34,-119
66427,205,-173
66428,-34,-118
66429,205,-172
66430,-34,-117
66431,205,-171
66432,-34,-116
66433,204,-171
66434,-34,-117
66435,205,-171
66436,-33,-117
66437,205,-172
66438,-33,-116
66439,204,-172
66440,-33,-117
66441,203,-172
66442,-32,-117
66443,203,-171
66444,-33,-117
66445,203,-170
66446,-33,-118
66447,202,-170
66448,-34,-118
66449,203,-170
66450,-34,-119
66451,203,-171
66452,-34,-120
66453,202,-171
66454,-33,-120
66455,202,-172
66456,-33,-121
66457,201,-172
66458,-33,-120
66459,202,-172
66460,-33,-119
66461,202,-173
66462,-34,-119
66463,202,-174
66464,-35,-119
66465,203,-174
66466,-36,-119
66467,203,-175
66468,-35,-119
66469,203,-176
66470,-34,-119
66471,203,-177
66472,-33,-119
66473,204,-177
66474,-33,-118
66475,203,-177
66476,-34,-118
66477,202,-177
66478,-35,-118
66479,202,-176
66480,-35,-117
66481,202,-175
66482,-35,-118
66483,202,-176
66484,-34,-118
66485,202,-177
66486,-35,-118
66487,201,-177
66488,-36,-118
66489,201,-178
66490,-36,-119
66491,200,-178
66492,-35,-119
66493,201,-178
66494,-35,-120
66495,202,-178
66496,-34,-120
66497,202,-177
66498,-33,-120
66499,201,-177
66500,-34,-120
66501,200,-177
66502,-34,-121
66503,200,-176
66504,-34,-122
66505,200,-175
66506,-34,-121
66507,200,-176
66508,-34,-122
66509,199,-176
66510,-34,-123
66511,199,-175
66512,-34,-122
66513,199,-174
66514,-33,-122
66515,199,-175
66516,-33,-123
66517,199,-174
66518,-32,-123
66519,199,-175
66520,-31,-123
66521,198,-175
66522,-30,-123
66523,198,-174
66524,-31,-123
66525,198,-173
66526,-32,-123
66527,197,-173
66528,-31,-123
66529,196,-173
66530,-31,-124
66531,195,-173
66532,-32,-124
66533,196,-173
66534,-33,-124
66535,195,-173
66536,-32,-124
66537,194,-173
66538,-31,-124
66539,194,-174
66540,-31,-123
66541,195,-174
66542,-31,-124
66543,195,-173
66544,-31,-125
66545,196,-173
66546,-31,-124
66547,196,-172
66548,-31,-125
66549,197,-172
66550,-31,-124
66551,197,-173
66552,-32,-124
66553,198,-173
66554,-33,-124
66555,198,-174
66556,-34,-124
66557,199,-174
66558,-34,-123
66559,200,-174
66560,-34,-124
66561,200,-175
66562,-35,-124
66563,200,-176
66564,-35,-125
66565,199,-176
66566,-35,-124
66567,199,-177
66568,-34,-124
66569,200,-177
66570,-35,-124
66571,199,-177
66572,-35,-123
66573,199,-178
66574,-35,-124
66575,199,-177
66576,-35,-123
66577,198,-177
66578,-34,-123
66579,198,-178
66580,-34,-124
66581,197,-178
66582,-34,-123
66583,197,-177
66584,-34,-122
66585,196,-177
66586,-34,-123
66587,196,-178
66588,-35,-123
66589,195,-178
66590,-34,-123
66591,195,-179
66592,-34,-124
66593,196,-179
66594,-34,-123
66595,195,-179
66596,-34,-122
66597,195,-178
66598,-34,-121
66599,196,-178
66600,-35,-121
66601,196,-177
66602,-35,-120
66603,196,-176
66604,-36,-120
66605,196,-177
66606,-37,-120
66607,196,-176
66608,-36,-120
66609,195,-176
66610,-36,-119
66611,194,-176
66612,-37,-119
66613,195,-176
66614,-37,-120
66615,194,-176
66616,-37,-119
66617,194,-175
66618,-37,-118
66619,193,-175
66620,-37,-117
66621,194,-175
66622,-37,-116
66623,195,-175
66624,-38,-116
66625,195,-176
66626,-38,-115
66627,195,-175
66628,-37,-115
66629,194,-175
66630,-36,-115
66631,194,-174
66632,-36,-116
66633,194,-173
66634,-36,-115
66635,194,-172
66636,-37,-115
66637,194,-173
66638,-36,-115
66639,195,-173
66640,-37,-115
66641,195,-174
66642,-37,-114
66643,196,-174
66644,-36,-114
66645,196,-175
66646,-36,-113
66647,196,-174
66648,-35,-113
66649,197,-174
66650,-35,-112
66651,198,-174
66652,-35,-111
66653,199,-174
66654,-35,-110
66655,200,-174
66656,-34,-110
66657,199,-174
66658,-35,-110
66659,199,-175
66660,-36,-110
66661,199,-176
66662,-37,-110
66663,200,-176
66664,-36,-110
66665,200,-175
66666,-36,-109
66667,201,-175
66668,-36,-108
66669,200,-175
66670,-36,-107
66671,200,-176
66672,-36,-108
66673,200,-175
66674,-36,-107
66675,201,-175
66676,-35,-107
66677,200,-175
66678,-34,-107
66679,199,-175
66680,-35,-107
66681,199,-174
66682,-35,-108
66683,199,-173
66684,-35,-109
66685,199,-174
66686,-34,-109
66687,199,-173
66688,-34,-108
66689,198,-173
66690,-33,-108
66691,197,-173
66692,-33,-107
66693,197,-174
66694,-33,-106
66695,196,-174
66696,-33,-107
66697,195,-174
66698,-33,-108
66699,196,-174
66700,-32,-108
66701,195,-174
66702,-32,-109
66703,194,-174
66704,-32,-108
66705,195,-174
66706,-32,-107
66707,194,-174
66708,-32,-106
66709,194,-173
66710,-33,-106
66711,193,-173
66712,-33,-107
66713,192,-173
66714,-33,-106
66715,192,-174
66716,-34,-106
66717,193,-174
66718,-34,-107
66719,194,-174
66720,-34,-106
66721,194,-173
66722,-35,-106
66723,194,-174
66724,-34,-106
66725,193,-174
66726,-35,-106
66727,194,-174
66728,-36,-106
66729,193,-174
66730,-36,-107
66731,193,-175
66732,-35,-107
66733,193,-174
66734,-34,-107
66735,193,-173
66736,-33,-107
66737,193,-172
66738,-33,-106
66739,193,-171
66740,-34,-106
66741,192,-171
66742,-34,-105
66743,193,-171
66744,-33,-105
66745,192,-171
66746,-32,-105
66747,191,-171
66748,-32,-106
66749,191,-170
66750,-31,-106
66751,191,-171
66752,-31,-105
66753,191,-172
66754,-32,-105
66755,192,-172
66756,-33,-105
66757,192,-173
66758,-33,-104
66759,191,-173
66760,-33,-105
66761,191,-172
66762,-34,-105
66763,191,-173
66764,-33,-105
66765,192,-173
66766,-34,-105
66767,191,-173
66768,-35,-105
66769,192,-173
66770,-35,-104
66771,193,-173
66772,-36,-104
66773,193,-174
66774,-36,-105
66775,194,-174
66776,-36,-106
66777,193,-174
66778,-37,-106
66779,193,-173
66780,-37,-105
66781,194,-173
66782,-36,-105
66783,193,-173
66784,-36,-106
66785,194,-173
66786,-36,-105
66787,195,-173
66788,-35,-105
66789,194,-173
66790,-36,-105
66791,195,-173
66792,-36,-104
66793,194,-173
66794,-36,-105
66795,195,-173
66796,-36,-106
66797,195,-172
66798,-37,-106
66799,195,-173
66800,-36,-106
66801,194,-173
66802,-37,-106
66803,194,-172
66804,-37,-107
66805,193,-172
66806,-36,-107
66807,192,-172
66808,-36,-106
66809,193,-172
66810,-36,-107
66811,193,-171
66812,-36,-106
66813,193,-172
66814,-37,-106
66815,193,-171
66816,-37,-107
66817,193,-170
66818,-37,-108
66819,192,-170
66820,-37,-107
66821,192,-169
66822,-37,-108
66823,191,-169
66824,-38,-108
66825,191,-170
66826,-38,-107
66827,190,-170
66828,-38,-106
66829,189,-170
66830,-39,-106
66831,190,-170
66832,-39,-107
66833,191,-170
66834,-39,-108
66835,190,-170
66836,-39,-107
66837,189,-170
66838,-40,-107
66839,190,-170
66840,-40,-106
66841,189,-170
66842,-41,-106
66843,189,-169
66844,-41,-105
66845,189,-170
66846,-42,-105
66847,188,-170
66848,-42,-104
66849,188,-169
66850,-43,-104
66851,187,-169
66852,-43,-105
66853,188,-169
66854,-43,-106
66855,187,-169
66856,-44,-106
66857,187,-170
66858,-44,-105
66859,186,-170
66860,-43,-105
66861,186,-171
66862,-44,-105
66863,185,-171
66864,-44,-106
66865,186,-171
66866,-45,-106
66867,185,-171
66868,-45,-107
66869,184,-171
66870,-44,-107
66871,184,-170
66872,-44,-108
66873,184,-169
66874,-44,-107
66875,185,-169
66876,-44,-108
66877,186,-169
66878,-43,-108
66879,186,-170
66880,-43,-107
66881,187,-170
66882,-43,-108
66883,187,-169
66884,-43,-107
66885,188,-169
66886,-42,-107
66887,189,-169
66888,-41,-107
66889,190,-169
66890,-41,-108
66891,190,-168
66892,-41,-107
66893,190,-167
66894,-42,-107
66895,189,-167
66896,-42,-106
66897,189,-166
66898,-41,-106
66899,189,-167
66900,-41,-105
66901,188,-167
66902,-40,-105
66903,188,-166
66904,-40,-104
66905,188,-167
66906,-39,-104
66907,188,-166
66908,-39,-105
66909,188,-165
66910,-39,-106
66911,188,-164
66912,-38,-106
66913,188,-165
66914,-37,-106
66915,189,-165
66916,-37,-107
66917,189,-164
66918,-36,-107
66919,190,-164
66920,-36,-108
66921,190,-163
66922,-37,-108
66923,191,-163
66924,-38,-108
66925,192,-163
66926,-38,-107
66927,191,-163
66928,-38,-106
66929,192,-163
66930,-37,-106
66931,191,-163
66932,-37,-107
66933,190,-163
66934,-37,-106
66935,190,-164
66936,-36,-106
66937,190,-165
66938,-35,-106
66939,190,-164
66940,-34,-106
66941,190,-163
66942,-34,-107
66943,190,-162
66944,-34,-106
66945,191,-162
66946,-35,-106
66947,191,-161
66948,-36,-106
66949,190,-161
66950,-36,-107
66951,190,-162
66952,-36,-106
66953,189,-162
66954,-36,-107
66955,188,-162
66956,-35,-107
66957,189,-162
66958,-35,-106
66959,189,-163
66960,-34,-106
66961,190,-163
66962,-33,-106
66963,189,-163
66964,-33,-107
66965,189,-162
66966,-34,-107
66967,188,-162
66968,-34,-106
66969,189,-162
66970,-35,-106
66971,188,-162
66972,-34,-106
66973,189,-162
66974,-33,-106
66975,189,-163
66976,-32,-106
66977,189,-162
66978,-32,-105
66979,190,-162
66980,-33,-105
66981,189,-162
66982,-33,-104
66983,188,-162
66984,-33,-103
66985,189,-162
66986,-32,-103
66987,190,-162
66988,-32,-102
66989,191,-162
66990,-32,-103
66991,191,-163
66992,-33,-103
66993,190,-163
66994,-32,-103
66995,190,-162
66996,-32,-104
66997,190,-161
66998,-33,-104
66999,189,-161
67000,-33,-103
67001,188,-161
67002,-32,-103
67003,188,-160
67004,-33,-103
67005,188,-161
67006,-33,-104
67007,189,-161
67008,-32,-104
67009,189,-160
67010,-32,-105
67011,189,-161
67012,-32,-104
67013,188,-161
67014,-32,-105
67015,188,-160
67016,-33,-105
67017,189,-160
67018,-33,-106
67019,188,-160
67020,-32,-106
67021,188,-161
67022,-32,-107
67023,189,-161
67024,-33,-107
67025,189,-162
67026,-34,-107
67027,189,-161
67028,-34,-106
67029,190,-161
67030,-34,-107
67031,191,-161
67032,-35,-107
67033,191,-162
67034,-34,-107
67035,191,-163
67036,-34,-108
67037,192,-163
67038,-34,-109
67039,192,-162
67040,-35,-109
67041,193,-162
67042,-36,-109
67043,194,-162
67044,-37,-109
67045,195,-162
67046,-37,-110
67047,195,-163
67048,-37,-111
67049,194,-163
67050,-37,-110
67051,193,-163
67052,-38,-110
67053,193,-162
67054,-38,-109
67055,192,-162
67056,-39,-109
67057,191,-162
67058,-39,-108
67059,192,-162
67060,-39,-107
67061,191,-162
67062,-38,-107
67063,191,-161
67064,-38,-106
67065,192,-161
67066,-38,-107
67067,193,-161
67068,-38,-106
67069,193,-160
67070,-38,-105
67071,193,-159
67072,-39,-105
67073,193,-158
67074,-38,-105
67075,192,-158
67076,-38,-106
67077,191,-158
67078,-37,-106
67079,190,-158
67080,-37,-107
67081,190,-157
67082,-37,-106
67083,190,-156
67084,-37,-107
67085,189,-156
67086,-37,-108
67087,188,-156
67088,-38,-108
67089,189,-156
67090,-38,-109
67091,190,-156
67092,-39,-109
67093,189,-156
67094,-38,-109
67095,189,-157
67096,-38,-110
67097,189,-158
67098,-37,-110
67099,189,-157
67100,-38,-110
67101,189,-156
67102,-39,-110
67103,189,-155
67104,-40,-110
67105,190,-155
67106,-40,-109
67107,191,-155
67108,-39,-109
67109,191,-156
67110,-38,-109
67111,191,-157
67112,-39,-109
67113,190,-157
67114,-39,-108
67115,190,-156
67116,-40,-108
67117,191,-156
67118,-40,-109
67119,190,-156
67120,-39,-109
67121,189,-156
67122,-39,-108
67123,188,-156
67124,-39,-109
67125,188,-155
67126,-39,-110
67127,188,-156
67128,-39,-109
67129,188,-155
67130,-38,-109
67131,188,-154
67132,-39,-109
67133,188,-155
67134,-39,-108
67135,188,-154
67136,-40,-108
67137,189,-154
67138,-39,-108
67139,189,-153
67140,-38,-108
67141,189,-154
67142,-38,-107
67143,188,-154
67144,-37,-107
67145,189,-154
67146,-36,-107
67147,189,-155
67148,-36,-108
67149,189,-154
67150,-36,-109
67151,190,-154
67152,-36,-110
67153,190,-155
67154,-36,-109
67155,191,-155
67156,-35,-109
67157,190,-155
67158,-36,-109
67159,190,-154
67160,-36,-108
67161,190,-153
67162,-37,-108
67163,189,-153
67164,-37,-109
67165,188,-153
67166,-37,-110
67167,189,-153
67168,-36,-110
67169,189,-152
67170,-35,-110
67171,189,-151
67172,-34,-110
67173,189,-152
67174,-34,-111
67175,188,-152
67176,-33,-111
67177,188,-153
67178,-33,-112
67179,188,-154
67180,-32,-112
67181,188,-153
67182,-33,-112
67183,188,-152
67184,-34,-112
67185,188,-151
67186,-34,-113
67187,187,-151
67188,-34,-114
67189,188,-151
67190,-33,-114
67191,189,-151
67192,-34,-114
67193,190,-151
67194,-33,-114
67195,189,-151
67196,-34,-114
67197,189,-150
67198,-34,-113
67199,190,-150
67200,-33,-113
67201,189,-150
67202,-33,-112
67203,190,-150
67204,-33,-111
67205,189,-150
67206,-32,-111
67207,189,-149
67208,-31,-111
67209,188,-149
67210,-31,-110
67211,188,-150
67212,-30,-110
67213,187,-150
67214,-30,-111
67215,187,-149
67216,-30,-110
67217,186,-149
67218,-29,-110
67219,187,-149
67220,-29,-111
67221,187,-150
67222,-30,-111
67223,186,-150
67224,-31,-111
67225,187,-150
67226,-31,-110
67227,187,-151
67228,-32,-110
67229,188,-151
67230,-32,-111
67231,188,-152
67232,-32,-112
67233,188,-153
67234,-31,-112
67235,188,-154
67236,-31,-111
67237,188,-153
67238,-31,-110
67239,188,-152
67240,-30,-110
67241,188,-153
67242,-29,-110
67243,188,-154
67244,-29,-109
67245,189,-154
67246,-29,-108
67247,188,-154
67248,-29,-107
67249,187,-154
67250,-29,-106
67251,186,-154
67252,-28,-106
67253,185,-154
67254,-29,-106
67255,185,-153
67256,-29,-107
67257,185,-154
67258,-28,-107
67259,186,-154
67260,-28,-106
67261,185,-154
67262,-28,-107
67263,186,-154
67264,-28,-106
67265,187,-154
67266,-27,-106
67267,187,-155
67268,-27,-105
67269,188,-155
67270,-26,-105
67271,189,-155
67272,-26,-104
67273,188,-155
67274,-26,-105
67275,189,-155
67276,-26,-104
67277,188,-155
67278,-27,-104
67279,188,-154
67280,-28,-104
67281,189,-154
67282,-29,-104
67283,189,-153
67284,-29,-103
67285,189,-152
67286,-28,-103
67287,188,-152
67288,-29,-103
67289,189,-152
67290,-28,-103
67291,190,-152
67292,-28,-104
67293,191,-152
67294,-27,-104
67295,191,-151
67296,-28,-104
67297,191,-152
67298,-28,-103
67299,191,-153
67300,-27,-103
67301,190,-153
67302,-27,-102
67303,189,-153
67304,-27,-103
67305,189,-154
67306,-28,-103
67307,189,-155
67308,-28,-102
67309,189,-154
67310,-29,-102
67311,188,-154
67312,-29,-101
67313,189,-154
67314,-29,-102
67315,189,-153
67316,-30,-102
67317,189,-152
67318,-30,-103
67319,189,-153
67320,-30,-104
67321,189,-152
67322,-31,-104
67323,189,-153
67324,-32,-104
67325,189,-154
67326,-33,-104
67327,190,-154
67328,-34,-104
67329,191,-154
67330,-34,-103
67331,192,-154
67332,-34,-102
67333,191,-154
67334,-34,-103
67335,192,-154
67336,-35,-103
67337,193,-154
67338,-35,-104
67339,192,-154
67340,-35,-105
67341,193,-154
67342,-35,-106
67343,193,-155
67344,-34,-106
67345,194,-155
67346,-35,-106
67347,194,-154
67348,-35,-107
67349,193,-154
67350,-35,-106
67351,193,-153
67352,-35,-107
67353,192,-153
67354,-36,-107
67355,192,-154
67356,-35,-107
67357,191,-154
67358,-35,-106
67359,191,-155
67360,-35,-107
67361,191,-154
67362,-36,-107
67363,191,-155
67364,-36,-108
67365,190,-155
67366,-36,-109
67367,191,-155
67368,-37,-109
67369,190,-155
67370,-37,-108
67371,189,-155
67372,-38,-108
67373,189,-154
67374,-39,-108
67375,188,-154
67376,-40,-108
67377,187,-154
67378,-40,-109
67379,188,-154
67380,-40,-108
67381,189,-154
67382,-41,-108
67383,188,-154
67384,-41,-107
67385,188,-153
67386,-42,-107
67387,188,-152
67388,-42,-106
67389,187,-152
67390,-43,-106
67391,187,-153
67392,-43,-105
67393,187,-152
67394,-43,-104
67395,186,-152
67396,-44,-104
67397,185,-152
67398,-44,-103
67399,185,-153
67400,-43,-103
67401,186,-153
67402,-43,-104
67403,186,-154
67404,-43,-103
67405,187,-154
67406,-44,-103
67407,187,-155
67408,-44,-102
67409,186,-155
67410,-44,-101
67411,186,-154
67412,-43,-101
67413,186,-155
67414,-43,-102
67415,186,-154
67416,-44,-102
67417,186,-153
67418,-45,-102
67419,187,-153
67420,-45,-103
67421,186,-153
67422,-45,-104
67423,186,-152
67424,-45,-103
67425,185,-152
67426,-46,-103
67427,185,-153
67428,-46,-102
67429,184,-153
67430,-46,-101
67431,185,-153
67432,-46,-100
67433,186,-153
67434,-45,-100
67435,185,-153
67436,-44,-100
67437,184,-153
67438,-43,-100
67439,183,-153
67440,-42,-100
67441,183,-152
67442,-43,-100
67443,183,-151
67444,-43,-101
67445,183,-150
67446,-43,-100
67447,183,-149
67448,-43,-99
67449,184,-149
67450,-44,-99
67451,185,-149
67452,-43,-99
67453,186,-149
67454,-42,-99
67455,186,-150
67456,-42,-98
67457,185,-150
67458,-41,-98
67459,185,-149
67460,-41,-99
67461,184,-149
67462,-41,-100
67463,183,-149
67464,-41,-99
67465,183,-148
67466,-40,-99
67467,182,-148
67468,-41,-99
67469,182,-149
67470,-41,-98
67471,182,-148
67472,-41,-99
67473,181,-148
67474,-41,-98
67475,182,-148
67476,-40,-98
67477,182,-149
67478,-41,-98
67479,182,-150
67480,-40,-98
67481,181,-150
67482,-40,-97
67483,182,-150
67484,-40,-98
67485,182,-151
67486,-40,-97
67487,182,-152
67488,-39,-97
67489,183,-152
67490,-38,-97
67491,182,-152
67492,-38,-96
